SITEID_12,UID,LAT_DD,LON_DD,LakeArea,LakeDepth,LakePerim,LakeEleva,HUC2,HUC8,SITEID_07,ECO3,ECO3_2015,ECO4,ECO4_2015,EPA_REG,Cond,DOC,NTL,pH,PTL,Silica,Temp,Sol
NLA12_NY-0111,7284,43.24193911,-74.48992678,4.458108519,5.7,0.990288398,576.39,2,2020002,,58,58,58aa,58aa,Region_2,13.53,3.84,0.426,6.36,12,0.139,19.4025641,-7.786797386
NLA12_NY-0112,8597,42.32527988,-77.17720022,4.094913633,3.8,0.838109872,325.07,2,2050105,,60,60,60a,60a,Region_2,369,6,0.486,8,33,10.742,19.2,-7.535359477
NLA12_NY-R02,7174,43.45530211,-73.58953255,16.64059289,NA,2.175525818,279.34,2,2010001,NLA06608-1333,58,58,58ac,58ac,Region_2,45.7,3.33,0.224,7.67,12,4.42,15.08589744,-7.658627451
NLA12_NY-R03,7422,43.98761718,-73.57062703,2.525106225,NA,0.673130259,388.65,2,2020001,NLA06608-1649,58,58,58ac,58ac,Region_2,25.5,3.27,0.251,7.22,9,2.636,13.87179487,-7.658627451
NLA12_NY-R04,7339,44.39373075,-75.67976887,3.699641801,NA,0.799744077,94.43,4,4150303,NLA06608-2609,83,83,83d,83d,Region_2,146.7,10.07,1.271,7.99,136,3.051,23.48717949,-7.541633987
NLA12_NY-R06,7421,43.32606664,-73.81278904,1.819344776,NA,0.500017241,362.97,2,2020001,NLA06608-4005,58,58,58ac,58ac,Region_2,24,4.97,0.34,6.89,23,2.615,20.96794872,-7.658627451
NLA12_NY-R07,7377,42.14582693,-76.49743796,1.366692093,NA,0.541478797,467.57,2,2050103,NLA06608-4555,60,60,60a,60a,Region_2,43.1,8.32,1.808,6.1,176,3.175,19.51794872,-7.59254902
NLA12_NY-R08,7287,42.01444485,-74.05739193,1.980999234,NA,0.583478344,106.17,2,2020006,,60,60,60c,60c,Region_2,34.4,3.31,0.289,7.37,17,2.211,27.52564103,-7.646405229
NLA12_NY-R11,7340,42.06057748,-74.17588801,55.50212056,NA,3.36903302,336.59,2,2020006,,58,58,58y,58y,Region_2,35.2,1.52,0.14,7.38,9,1.645,19.90512821,-7.646405229
NLA12_OH-101,8023,40.36715267,-83.05951671,391.6292587,3.2,30.26232203,276.06,5,5060001,NLA06608-1375,55,55,55a,55a,Region_5,444,6.51,1.326,8.53,159,0.396,24.7625,6.058823529
NLA12_OH-101,8387,40.36715267,-83.05951671,391.6292587,3,30.26232203,276.06,5,5060001,NLA06608-1375,55,55,55a,55a,Region_5,464,6.32,1.215,8.14,155,0.295,25.6,6.058823529
NLA12_OH-102,7572,40.37248248,-84.34011043,327.1193671,1,38.09773855,291.82,5,5080001,NLA06608-0783,55,55,55a,55a,Region_5,584,9.79,2.129,9.37,572,2.738,26.875,6.084640523
NLA12_OH-103,6923,40.03999071,-81.01388786,43.0430055,9,6.510774129,322.66,5,5030106,NLA06608-0445,70,70,70a,70a,Region_5,390,3.38,0.353,8.36,17,1.97,25.4474359,5.905098039
NLA12_OH-104,8151,41.08846075,-82.7290152,80.71893983,4.1,11.27852132,249.78,4,4100012,NLA06608-0303,55,55,55a,55a,Region_5,620,6.19,1.226,8.46,88,2.599,24.38076923,-0.242941176
NLA12_OH-105,8635,40.49553571,-83.89988027,2018.923135,1.5,74.63414217,303.7,5,5080001,NLA06608-0271,55,55,55a,55a,Region_5,304,6.16,1.36,8.56,138,0.639,20.1025641,6.058823529
NLA12_OH-106,8256,39.77597099,-81.52247236,24.24931458,8.1,5.281604947,241.93,5,5030201,NLA06608-0031,70,70,70b,70b,Region_5,292,4.92,0.448,8.42,21,1.601,25.03397436,5.85124183
NLA12_OH-107,8075,41.05750722,-81.34450481,424.6547659,4.2,35.35791925,328.39,4,4110002,NLA06608-0623,61,61,61e,61e,Region_5,321,5.75,1.949,8.83,128,11.478,23.75269231,6.15745098
NLA12_OH-112,8423,41.23823423,-83.02039327,46.6216884,7.9,2.677414295,226.89,4,4100011,,57,57,57d,57d,Region_5,291,4.43,0.52,8.63,26,2.015,25.16397436,6.121437908
NLA12_OH-113,8642,40.76004634,-81.10117086,8.113327045,3.2,1.251043992,331.22,5,5040001,,70,70,70e,70e,Region_5,157.1,5.39,1.778,7.89,164,6.399,19.47551282,5.905098039
NLA12_OH-115,8207,39.65347461,-82.47378134,47.7415983,7.3,5.812217902,240.23,5,5030204,,70,70,70f,70f,Region_5,210,2.59,0.234,8.13,9,3.585,23.43333333,5.950849673
NLA12_OH-118,7232,40.70340664,-83.37874497,102.7107705,5.2,3.907383985,269.65,4,4100011,,55,55,55a,55a,Region_5,329,2.04,0.149,7.86,5,1.46,28.1,6.058823529
NLA12_OH-118,8169,40.70340664,-83.37874497,102.7107705,5.2,3.907383985,269.65,4,4100011,,55,55,55a,55a,Region_5,329,1.71,0.198,8.46,14,2.184,23.59102564,6.058823529
NLA12_OH-122,8487,39.66169251,-84.64620693,7.121802446,3.9,1.538259065,287.29,5,5080002,,55,55,55b,55b,Region_5,315,6.52,1.475,8.86,109,3.708,22.75897436,5.965294118
NLA12_OH-127,7294,39.05604224,-82.69067345,65.08673406,12,9.755374895,211.53,5,5060002,NLA06608-4884,70,70,70f,70f,Region_5,100.7,2.98,0.208,7.77,8,3.202,16.86153846,5.950849673
NLA12_OH-134,7652,40.17663921,-84.26522022,15.31624221,2.6,3.348015909,275.41,5,5080001,,55,55,55b,55b,Region_5,537,6.35,1.395,8.44,289,8.702,27.11666667,6.084640523
NLA12_OH-136,7105,41.11051556,-82.08387214,21.02137219,2.3,3.045429256,257.95,4,4110001,,61,61,61c,61c,Region_5,180.7,7.59,2.745,8.72,185,1.182,28.19525,-0.242941176
NLA12_OH-137,7637,41.05566632,-81.54576139,34.55700602,12.5,3.20810299,293.92,5,5040001,NLA06608-4119,61,61,61d,61d,Region_5,724,5.14,0.845,9.06,41,3.536,24.04371795,6.15745098
NLA12_OH-R02,7528,41.13160512,-81.23283319,12.21798205,NA,1.377142021,325.04,5,5030103,,61,61,61c,61c,Region_5,397,7.04,0.445,7.69,10,0.841,25.53974359,6.15745098
NLA12_OH-R03,8403,41.44474462,-81.17478031,11.48072711,NA,1.302117364,340.58,4,4110002,,61,61,61e,61e,Region_5,123.3,6.99,0.46,7.88,22,4.318,23.82307692,6.15745098
NLA12_OK-101,6550,34.95361555,-96.71815923,533.1240464,7.2,26.92222259,281.09,11,11090202,NLA06608-1868,29,29,29a,29a,Region_6,1206,4.18,1.2,8.34,48,1.78,29.11153846,6.249150327
NLA12_OK-101,8482,34.95361555,-96.71815923,533.1240464,8.4,26.92222259,281.09,11,11090202,NLA06608-1868,29,29,29a,29a,Region_6,1360,4.37,1.19,8.19,86,2.59,108.495641,6.249150327
NLA12_OK-102,8462,35.19672054,-98.48298246,1546.242046,5,58.4514923,408.86,11,11130302,NLA06608-1372,27,27,27o,27o,Region_6,495,6.04,2.12,8.45,128,0.869,25.62051282,6.380588235
NLA12_OK-103,6919,36.15061114,-96.43967025,10136.04452,16.5,455.2371715,220.49,11,11050003,NLA06608-0120,29,29,29a,29a,Region_6,1461,1.82,1.31,7.97,105,2,26.4974359,6.296928105
NLA12_OK-104,6669,36.38379515,-96.26625326,4212.857956,13,292.9479637,217.74,11,11070107,NLA06608-0376,29,29,29a,29a,Region_6,274,4.55,0.56,7.73,5,3.91,23.40897436,6.296928105
NLA12_OK-105,7023,35.49939033,-97.67805883,637.1498901,1.7,11.38346788,378.73,11,11100301,NLA06608-4472,27,27,27d,27d,Region_6,1160,3.63,1.11,8.12,344,9.54,28.3,6.302810458
NLA12_OK-106,7028,36.11465874,-98.59889361,3254.786291,3.5,57.0480711,492.49,11,11100301,NLA06608-4056,27,27,27d,27d,Region_6,1680,2.77,0.97,7.98,71,21.1,27.65128205,6.499934641
NLA12_OK-107,7959,35.75411523,-94.91494418,5210.838212,9.6,230.2224731,182.13,11,11110103,NLA06608-0332,38,39,38b,39b,Region_6,168,2.4,0.62,8.19,5,0.429,28.49871795,6.248888889
NLA12_OK-108,6555,35.52319529,-96.31116548,285.7856406,5.7,23.15549325,236.95,11,11100303,NLA06608-0268,29,29,29a,29a,Region_6,229,5.61,0.56,7.44,5,1.6,25.68717949,6.235620915
NLA12_OK-109,6695,36.70544343,-96.4191085,325.3718103,4.6,25.52216396,266.81,11,11070107,NLA06608-0824,28,28,28a,28a,Region_6,263,3.88,0.69,7.82,30,6.95,26.6,6.296928105
NLA12_OK-117,7059,35.52878479,-98.02611684,28.6262314,1,3.90633923,418.38,11,11100301,NLA06608-0972,27,27,27d,27d,Region_6,944,8.27,3.28,8.43,490,11.5,28.4,6.380588235
NLA12_OK-118,6270,35.17438787,-99.07748881,141.5132383,2.5,12.45807696,499.88,11,11120303,NLA06608-1564,27,27,27q,27q,Region_6,585,9.43,1.71,7.76,190,2.22,22.35897436,6.509346405
NLA12_OK-119,7402,34.28477821,-97.17097192,160.7371379,7.5,13.29748652,245.42,11,11130303,NLA06608-0856,29,29,29g,29g,Region_6,252,5.74,1.18,7.92,17,5.78,25.37025641,6.31620915
NLA12_OK-120,6668,36.82300133,-96.04758798,103.4516931,5.2,10.05283275,230.56,11,11070106,NLA06608-4504,29,29,29a,29a,Region_6,179,6.64,0.65,7.11,30,3.52,27.15641026,6.296928105
NLA12_OK-121,6525,35.99293158,-96.87367696,177.657303,2.8,13.50645224,255.6,11,11050003,NLA06608-0012,27,27,27o,27o,Region_6,344,7.33,1.09,7.56,119,10.5,26.3475641,6.235620915
NLA12_OK-122,6236,34.37372835,-98.33928249,51.21724256,2.2,3.924952389,310.31,11,11130202,NLA06608-1524,27,27,27i,27i,Region_6,524,6.78,1.05,8.06,67,3.34,22.1474359,6.337385621
NLA12_OK-132,7739,34.72904176,-97.77302237,14.49195965,2.6,3.049528737,354.89,11,11130303,NLA06608-4382,29,29,29h,29h,Region_6,339,8.42,0.87,8.38,5,4.43,29.55230769,6.31620915
NLA12_OK-133,8358,36.38726912,-96.8232291,9.518964705,1.5,1.575457278,277.48,11,11060006,NLA06608-1336,27,27,27o,27o,Region_6,379,9.38,2.19,7.72,142,12,28.70705128,6.296928105
NLA12_OK-134,6646,36.93107268,-96.1029813,1245.389041,3.7,64.01190009,223.61,11,11070106,,29,29,29a,29a,Region_6,286,4.88,0.95,8.16,87,5.49,27.45384615,6.296928105
NLA12_OK-135,6556,35.41220255,-95.92927589,204.276484,6,14.93936999,201.28,11,11100303,,29,29,29a,29a,Region_6,94.9,6.11,1.63,6.82,150,11.5,26.35512821,6.276732026
NLA12_OK-285,8463,34.67080796,-96.65199926,6.885148181,4.7,1.333006421,254.51,11,11140104,,29,29,29g,29g,Region_6,399,10.8,1.29,7.58,32,6.4,24.91064103,6.249150327
NLA12_OK-286,8393,36.39702172,-97.27510708,3.003753759,1,0.635368412,293.53,11,11060006,,27,27,27o,27o,Region_6,648,16.7,6.94,7.42,2150,16.8,25.51538462,6.382222222
NLA12_OK-288,7598,34.22797787,-96.41805312,5.123740445,4,0.917673093,212.74,11,11140102,,35,35,35d,35d,Region_6,105,8.31,0.81,8.36,7,1.55,30.4525641,6.249150327
NLA12_OK-291,6551,35.45432098,-94.98689489,175.5528673,1.3,14.82863643,143.05,11,11110104,,37,37,37b,37b,Region_6,309,8.06,1.65,7.69,188,6.08,30.4075641,6.248888889
NLA12_OK-292,7764,34.6436102,-97.85282397,40.78295751,1.5,4.438349325,363.43,11,11130303,,29,29,29h,29h,Region_6,959,12,2.85,7.46,209,12.6,29.57666667,6.31620915
NLA12_OK-293,6318,35.44629551,-99.28949259,10.13010183,2,1.380324657,552.54,11,11130302,,27,27,27q,27q,Region_6,587,18.9,2.8,8.78,834,9.57,24.42089744,6.509346405
NLA12_OK-296,7286,35.17758601,-96.36676849,3.40241209,1.3,1.007169131,230.81,11,11100302,,29,29,29a,29a,Region_6,284,15.6,3.14,8.53,327,3.65,30.2474359,6.235620915
NLA12_OK-299,7262,35.15514114,-94.98833478,4.020646732,13.2,0.960952211,152.43,11,11110104,,37,37,37d,37d,Region_6,593,3.52,0.47,8.58,5,2.71,19.19230769,6.248888889
NLA12_OK-299,8503,35.15514114,-94.98833478,4.020646732,14.5,0.960952211,152.43,11,11110104,,37,37,37d,37d,Region_6,650,4.11,0.71,8,12,5.13,17.13833333,6.248888889
NLA12_OK-302,7106,36.66779936,-96.99672664,18.41034509,5.5,2.683550143,307.32,11,11060001,,27,27,27o,27o,Region_6,272,7.24,0.85,8.09,24,0.82,27.26025641,6.296928105
NLA12_OK-306,7364,35.83096575,-97.27012902,6.682644404,3.1,0.988137991,309.5,11,11100303,,29,29,29a,29a,Region_6,440,7.98,0.57,8.12,5,4.56,30.80730769,6.302810458
NLA12_OK-311,8481,34.97670154,-95.3476266,12.54564974,5.5,1.955703195,224.14,11,11110105,,37,37,37a,37a,Region_6,56.6,6.68,0.79,6.48,19,6.78,21.48846154,6.240130719
NLA12_OK-R01,6249,34.49007432,-96.98402642,26.76327525,NA,3.276844059,294.2,11,11130303,NLA06608-4610,29,29,29a,29a,Region_6,359,5.37,0.594,8.37,28,1.73,18.70641026,6.249150327
NLA12_OK-R09,6302,34.51995876,-97.81886031,81.00411516,NA,5.806194781,329.89,11,11130303,NLA06608-0756,29,29,29h,29h,Region_6,465,6.91,0.838,8.69,46,2.403,23.34230769,6.31620915
NLA12_OR-101,1000021,42.77430894,-118.4442146,89.8369153,4.3,3.884895593,1272.22,17,17120009,NLA06608-0677,80,80,80l,80l,Region_10,542,10.66,0.839,8.76,332,34.793,16.7575,6.72875817
NLA12_OR-102,7810,43.41399799,-119.4104723,107.8297854,3.3,11.28290806,1268.55,17,17120004,NLA06608-0306,80,80,80g,80g,Region_10,282,7.13,1.199,8.24,452,59.013,21.28461538,6.585555556
NLA12_OR-103,8165,44.011243,-121.742747,97.254939,3.8,9.99723,1655.84,17,17070301,NLA06608-1894,4,4,4c,4c,Region_10,22.4,0.57,0.083,7.34,65,24.171,18.33846154,6.389803922
NLA12_OR-103,8514,44.011243,-121.742747,97.254939,3.1,9.99723,1655.84,17,17070301,NLA06608-1894,4,4,4c,4c,Region_10,25,0.62,0.095,7.59,66,20.764,12.76923077,6.389803922
NLA12_OR-104,7027,44.09296976,-123.2760913,3230.278628,5.5,44.53657691,115.1,17,17090003,NLA06608-1190,3,3,3c,3c,Region_10,56.3,1.95,0.186,7.67,32,9.554,27.00179487,5.819673203
NLA12_OR-105,7719,44.68126963,-118.0520874,911.8180094,12.8,25.12405702,1241.7,17,17050203,NLA06608-0881,11,11,11o,11o,Region_10,87.6,2.41,0.288,8.44,48,13.233,22.71025641,6.415228758
NLA12_OR-106,1000049,44.31314071,-122.0454265,63.69158062,41.6,6.143979584,795.16,17,17090004,NLA06608-0870,4,4,4b,4b,Region_10,48.8,0.3,0.016,7.66,62,28.907,10.55897436,5.938627451
NLA12_OR-107,7615,43.63193717,-124.1791887,14.48410414,14.8,1.894197014,68.29,17,17100304,NLA06608-2450,1,1,1a,1a,Region_10,82.6,2.01,0.173,7.55,18,11.717,NA,6.026013072
NLA12_OR-109,7918,43.73000902,-122.0435795,2443.702474,52.6,35.51066091,1651.51,17,17090001,NLA06608-0934,4,4,4c,4c,Region_10,3.06,0.51,0.029,6.23,9,0.657,11.74935897,6.226535948
NLA12_OR-110,6667,43.37681333,-123.2640104,52.66160395,16.5,7.412997775,207.02,17,17100301,NLA06608-0614,78,78,78c,78c,Region_10,206,2.92,0.195,8.02,21,10.425,16.75384615,5.984313725
NLA12_OR-111,6843,42.91786524,-118.8540185,278.6812204,1,7.717652484,1267.15,17,17120003,NLA06608-1445,80,80,80e,80e,Region_10,383,19.77,2.424,8.72,306,7.123,23.825,6.72875817
NLA12_OR-112,7776,43.93094187,-118.1543661,716.7880851,8.6,14.75749133,1019.15,17,17050116,NLA06608-0933,11,11,11i,11i,Region_10,123.4,2.78,0.348,8.72,125,49.499,23.88205128,6.622875817
NLA12_OR-113,7207,42.15782464,-122.6076343,256.4946697,23.4,16.8467133,684.22,17,17100308,NLA06608-2082,78,78,78b,78b,Region_10,117.7,2.96,0.213,8.13,25,14.592,19.11948718,6.64496732
NLA12_OR-121,8074,44.39992585,-121.8013897,5.781103436,7,1.319753865,1302.21,17,17070301,,4,4,4c,4c,Region_10,44.1,3.27,0.19,7.81,39,20.886,20.90512821,6.389803922
NLA12_OR-121,8542,44.39992585,-121.8013897,5.781103436,7.1,1.319753865,1302.21,17,17070301,,4,4,4c,4c,Region_10,45.1,3.36,0.256,7.71,40,14.761,15.06875,6.389803922
NLA12_OR-123,7226,42.13001338,-122.4782769,4.404309171,11.3,1.074843256,1344.3,18,18010206,,4,4,4f,4f,Region_10,72.5,1.99,0.191,7.94,37,14.784,16.65410256,6.64496732
NLA12_OR-126,8478,44.83363547,-121.8137759,14.72003292,20,1.500471325,1299.71,17,17090011,,4,4,4c,4c,Region_10,22.9,1.14,0.13,7.46,26,11.235,13.68717949,6.389803922
NLA12_OR-128,7949,43.56495608,-121.9830847,1389.761194,53.7,20.47177192,1460.42,17,17070301,NLA06608-3750,4,4,4c,4c,Region_10,35.2,1.18,0.17,7.44,23,1.756,12.28333333,6.577385621
NLA12_OR-129,7560,43.85416637,-124.1467548,13.43488896,9,3.356220124,19.36,17,17100207,,1,1,1a,1a,Region_10,117,2.68,0.171,7.84,20,14.199,19.2525641,6.026013072
NLA12_OR-131,1000017,44.54893671,-123.3427366,39.04864208,2.1,3.962036653,90.61,17,17090003,NLA06608-0534,3,3,3c,3c,Region_10,219,7.12,0.625,7.84,197,4.895,18.875,5.819673203
NLA12_OR-133,1000016,43.59526826,-123.2788429,14.30226557,2.9,2.011877518,108.12,17,17100303,,78,78,78c,78c,Region_10,28.2,3.22,0.16,6.71,20,3.037,16.99,5.984313725
NLA12_OR-144,7995,43.76442253,-122.0086406,1.981482548,1.6,0.523522078,1668.59,17,17090001,,4,4,4c,4c,Region_10,3.31,2.79,0.296,6.19,17,1.534,20.775,6.226535948
NLA12_OR-145,7622,43.50524621,-124.2304141,45.0475324,2.7,8.521031034,12.09,17,17100304,,1,1,1a,1a,Region_10,73.5,4.71,0.181,7.59,12,3.164,20.18769231,6.026013072
NLA12_OR-154,7747,44.36264218,-117.6939324,202.3922687,8.4,10.92331334,1026.83,17,17050119,,11,11,11i,11i,Region_10,527,6.74,0.578,8.78,288,32.29,22.22564103,6.546339869
NLA12_OR-155,7250,42.41052213,-122.7698835,70.564614,10.9,4.23591425,461.22,17,17100307,,78,78,78b,78b,Region_10,117.2,4.59,0.411,9.19,51,28.131,22.67435897,6.64496732
NLA12_OR-158,8634,45.56535236,-122.5630011,6.128676943,1.5,1.238838865,2.58,17,17090012,,3,3,3a,3a,Region_10,205,1.06,3.125,8.13,187,52.064,19.33205128,5.63751634
NLA12_OR-160,8164,43.81091778,-121.9093017,3.886327545,2.7,1.003572874,1534.99,17,17070301,,4,4,4c,4c,Region_10,12.5,2.04,0.245,7.18,30,13.696,21.68333333,6.577385621
NLA12_OR-163,8633,45.03695777,-122.265382,2.823431316,2.1,0.72034364,1240.43,17,17090009,,4,4,4b,4b,Region_10,24.5,2.34,0.208,7.3,9,1.434,15.87564103,5.63751634
NLA12_OR-167,1000211,46.10040452,-123.9286129,15.00053017,5.2,3.587017194,8.09,17,17100201,,1,1,1a,1a,Region_10,224,4.21,0.48,7.73,117,19.828,16.73333333,5.279673203
NLA12_OR-169,7100,43.96521803,-122.6839683,709.5293381,43.1,33.89105153,255.3,17,17090001,,3,3,3d,3d,Region_10,37.3,1.27,0.034,7.63,25,18.749,17.44615385,6.226535948
NLA12_OR-173,8479,44.77856094,-121.7858008,6.465988774,5,1.677101279,1621.21,17,17070306,,4,4,4c,4c,Region_10,2.82,1.33,0.083,6.32,4,1.252,13.78153846,6.389803922
NLA12_PA-101,6537,40.360507,-78.10970726,3347.381141,28.7,191.6380497,239.41,2,2050303,NLA06608-0514,67,67,67d,67d,Region_3,157.9,3.35,1.26,8.2,25,4.413,16.58333333,-1.05620915
NLA12_PA-101,8507,40.360507,-78.10970726,3347.381141,17.7,191.6380497,239.41,2,2050303,NLA06608-0514,67,67,67d,67d,Region_3,210,2.93,0.44,8.1,10,1.95,18.72615385,-1.05620915
NLA12_PA-102,6252,40.1117666,-75.8615303,63.19607659,4.5,3.830792139,186.74,2,2040205,NLA06608-1145,64,64,64c,64c,Region_3,187.8,6.8,2.08,8.4,83,1.35,19.67,-14.12594771
NLA12_PA-103,8324,41.69578514,-75.13281395,20.12664126,8.2,1.811924217,384.84,2,2040101,NLA06608-1637,60,60,60b,60b,Region_3,62.2,4.91,0.85,8.6,35,0.914,18.6,-7.677581699
NLA12_PA-105,7113,41.97143708,-75.87981792,12.61952818,4.1,1.39942886,408.87,2,2050101,NLA06608-0405,60,60,60b,60b,Region_3,52.7,3.11,0.25,7.8,11,5.127,24.7625,-7.677581699
NLA12_PA-106,7596,40.86163552,-75.61191223,448.9603055,25.4,37.73801088,272.8,2,2040106,NLA06608-1465,67,67,67b,67b,Region_3,64.8,1.92,0.56,7.4,7,1.714,16.35565217,-14.12594771
NLA12_PA-107,6451,40.16178738,-79.05238419,18.170257,2.7,3.573713778,551.86,5,5010007,NLA06608-0765,69,69,69b,69b,Region_3,127,2.82,0.96,7.5,41,6.985,18.01794872,-0.913660131
NLA12_PA-108,6347,40.15293661,-74.79768626,397.2058615,7.3,17.36177736,2.57,2,2040201,,63,63,63a,63a,Region_3,296,3.84,0.52,8.3,16,1.053,23.19375,-7.624771242
NLA12_PA-108,7803,40.15293661,-74.79768626,397.2058615,7.01,17.36177736,2.57,2,2040201,,63,63,63a,63a,Region_3,296,3.3,0.53,8.8,37,3.079,28.01025641,-7.624771242
NLA12_PA-109,6833,41.34409259,-76.28316084,102.1447463,3.1,8.893160126,677.12,2,2050107,,62,62,62c,62c,Region_3,31.8,3.83,0.27,7,10,0.745,NA,-7.620326797
NLA12_PA-110,7122,41.72867632,-75.69455486,14.54417692,2.2,1.612666693,380.19,2,2050106,,60,60,60b,60b,Region_3,68.8,6.25,0.8,7.5,77,1.947,25.9625,-7.677581699
NLA12_PA-111,8201,41.23632668,-79.65610085,101.6901803,6.1,6.310322244,420.82,5,5010003,,70,70,70c,70c,Region_3,129.6,5.4,0.74,9,36,2.662,23.68076923,5.565816993
NLA12_PA-113,7982,41.62272558,-80.30498498,373.9032105,12.8,11.46246406,327.01,5,5010004,NLA06608-4938,61,61,61b,61b,Region_3,200,4.15,0.31,8.2,13,1.808,18.65769231,5.783267974
NLA12_PA-114,7269,41.63094162,-75.54850707,54.95462004,8.4,4.61443759,500.32,2,2050106,,60,60,60a,60a,Region_3,84.6,3.52,0.27,7.8,5,0.897,21.45555556,-7.677581699
NLA12_PA-115,8202,40.99943137,-80.49312977,10.5763192,3.4,1.925789766,337.25,5,5030103,,61,61,61c,61c,Region_3,449,3.65,0.39,8.4,17,0.815,NA,5.760849673
NLA12_PA-117,7595,40.92316393,-75.16195457,1.628948681,1.4,0.555233546,226.32,2,2040105,,67,67,67k,67k,Region_3,101.6,5.05,0.78,7.5,52,0.439,25.75,-14.12594771
NLA12_PA-118,6832,41.28167082,-75.48540368,28.1537761,4.2,2.242603732,579.2,2,2050107,,62,62,62a,62a,Region_3,63.9,3.02,0.3,7.4,14,0.914,20.875,-7.677581699
NLA12_PA-119,8422,40.15803635,-78.97299781,334.093423,17,16.39711176,495.15,5,5010007,,69,69,69b,69b,Region_3,287,2.19,0.7,8,5,3.056,21.29102564,-1.05620915
NLA12_PA-R10,7360,40.67933272,-78.32911925,16.92405389,NA,2.277170607,424.77,2,2050302,,67,67,67c,67c,Region_3,55.9,1.04,0.121,7.67,10,5.042,16.50384615,-1.05620915
NLA12_PA-R11,7361,39.75769613,-79.55160947,98.80307802,NA,7.551895826,646.39,5,5020004,,69,69,69b,69b,Region_3,66.6,1.44,0.141,6.63,22,2.923,18.32179487,-0.896601307
NLA12_RI-102,6929,41.56342191,-71.48058008,63.79548548,1.1,5.982381012,14.73,1,1090004,NLA06608-2418,59,59,59e,59e,Region_1,168.5,4.24,0.33,7.58,18,1.328,30.3025641,-7.434640523
NLA12_RI-102,7466,41.56342191,-71.48058008,63.79548548,1,5.982381012,14.73,1,1090004,NLA06608-2418,59,59,59e,59e,Region_1,171.4,3.19,0.316,7.6,25,4.693,24.79871795,-7.434640523
NLA12_RI-103,7233,41.989894,-71.596922,24.341819,3.8,2.422701,75.77,1,1090003,NLA06608-0690,59,59,59c,59c,Region_1,143.2,4.3,0.283,7.13,20,3.732,25.82307692,-7.434640523
NLA12_RI-104,6831,41.89149766,-71.68263866,93.75240405,2.1,9.556278008,128.76,1,1090003,NLA06608-3698,59,59,59c,59c,Region_1,82,6.33,0.303,6.85,20,4.412,23.34615385,-7.434640523
NLA12_RI-108,7264,41.7095419,-71.63385271,251.6739242,2.4,29.94209757,75.75,1,1090004,,59,59,59c,59c,Region_1,94.4,4.34,0.291,7.12,16,1.509,28.20512821,-7.434640523
NLA12_RI-110,7092,41.51503632,-71.58907041,1.922058172,2.2,0.531173592,35.93,1,1090005,,59,59,59c,59c,Region_1,39.1,20.45,0.679,4.41,36,2.492,21.48461538,-7.434640523
NLA12_RI-111,6967,41.77464309,-71.44686035,7.17074942,4.4,1.285880491,7.67,1,1090004,,59,59,59e,59e,Region_1,383,2.4,0.596,7.93,24,5.639,24.51538462,-7.434640523
NLA12_RI-111,7305,41.77464309,-71.44686035,7.17074942,4.3,1.285880491,7.67,1,1090004,,59,59,59e,59e,Region_1,384,2.55,0.376,7.77,37,7.035,26.2625,-7.434640523
NLA12_RI-112,7138,41.83856383,-71.60512175,83.56749967,1.6,8.024377064,87.75,1,1090004,NLA06608-1202,59,59,59c,59c,Region_1,115.8,4.25,0.583,6.91,47,2.772,27.5,-7.434640523
NLA12_RI-113,7149,41.45016196,-71.5139586,4.977112556,2.1,0.886778003,33.22,1,1090005,,59,59,59g,59g,Region_1,198.6,6.14,0.601,6.97,29,4.487,24.18589744,-7.434640523
NLA12_SC-102,7927,33.03614283,-79.984084,14.70694315,2.6,1.7464941,4.9,3,3050201,NLA06608-0002,63,63,63h,63h,Region_4,42.3,14.09,0.779,6.26,44,7.176,24.27692308,-0.784117647
NLA12_SC-103,6444,35.06216037,-82.69528294,183.8848436,28.2,12.00407375,380.96,3,3050109,NLA06608-0831,66,66,66d,66d,Region_4,14.28,1.09,0.053,7.06,22,10.555,15.2025641,5.601633987
NLA12_SC-103,8125,35.06216037,-82.69528294,183.8848436,30.3,12.00407375,380.96,3,3050109,NLA06608-0831,66,66,66d,66d,Region_4,13.75,1.3,0.085,6.81,14,10.442,16.77179487,5.601633987
NLA12_SC-104,6320,34.35717311,-81.7628833,4.839322285,1.9,1.056025232,162.83,3,3050109,,45,45,45b,45b,Region_4,41.6,14.14,1.204,6.67,71,0.21,28.76051282,-0.579346405
NLA12_SC-104,8011,34.35717311,-81.7628833,4.839322285,2,1.056025232,162.83,3,3050109,,45,45,45b,45b,Region_4,30.6,11.87,0.864,6.41,62,3.969,26.43076923,-0.579346405
NLA12_SC-105,6321,34.00001889,-80.9279379,5.577278163,2.6,1.220477395,67.95,3,3050110,,65,65,65c,65c,Region_4,36.8,3.18,0.838,7.29,61,1.755,26.37948718,-0.672614379
NLA12_SC-106,6397,35.1098162,-81.98461692,76.65414285,5.3,11.73822064,236.89,3,3050105,NLA06608-2009,45,45,45b,45b,Region_4,45.8,2.07,0.238,7.57,37,12.746,28.04615385,-0.656535948
NLA12_SC-108,6326,33.57494811,-81.88510289,6.751048781,2.5,1.460622831,74.77,3,3060106,,65,65,65c,65c,Region_4,23.2,2.63,0.498,6.57,32,3.914,25.02820513,-0.700392157
